"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"17333","SG","Will","Barton","28.3","37","6900","CHA@DEN","DEN","CHA","","","",""
"40199","SG","Giannis","Antetokounmpo","28.9","36","6900","MIL@NY","MIL","NY","","","",""
"40203","C","Rudy","Gobert","28.3","16","6900","UTA@LAL","UTA","LAL","","","",""
"9575","PG","Mike","Conley","28.9","36","6500","BOS@MEM","MEM","BOS","GTD","Achilles","",""
"15800","SF","Jae","Crowder","26.2","36","6400","BOS@MEM","BOS","MEM","","","",""
"9579","PF","Zach","Randolph","26.2","33","6400","BOS@MEM","MEM","BOS","","","",""
"23825","PF","Nerlens","Noel","25.5","33","6300","CLE@PHI","PHI","CLE","","","",""
"14521","PF","Kenneth","Faried","26.3","32","6300","CHA@DEN","DEN","CHA","GTD","Personal","",""
"63122","PF","Kristaps","Porzingis","28.1","38","6200","MIL@NY","NY","MIL","","","",""
"9957","PF","Serge","Ibaka","26.4","37","6200","OKC@POR","OKC","POR","","","",""
"58083","C","Jahlil","Okafor","29","35","6200","CLE@PHI","PHI","CLE","","","",""
"9526","SG","Monta","Ellis","25.9","36","6200","IND@HOU","IND","HOU","","","",""
"20640","PG","Jordan","Clarkson","24.2","36","6100","UTA@LAL","LAL","UTA","","","",""
"12511","PG","Ishmael","Smith","31.7","8","6100","CLE@PHI","PHI","CLE","","","",""
"12359","SF","Evan","Turner","22.2","36","5900","BOS@MEM","BOS","MEM","","","",""
"16008","PF","Jared","Sullinger","25.8","35","5600","BOS@MEM","BOS","MEM","","","",""
"9703","PG","George","Hill","23.8","32","5600","IND@HOU","IND","HOU","","","",""
"9662","SG","Louis","Williams","23","36","5500","UTA@LAL","LAL","UTA","","","",""
"42669","PF","Julius","Randle","24.9","37","5400","UTA@LAL","LAL","UTA","","","",""
"58312","PG","D'Angelo","Russell","22","37","5300","UTA@LAL","LAL","UTA","GTD","Ankle","",""
"12443","PG","Jeremy","Lin","22.1","34","5300","CHA@DEN","CHA","DEN","","","",""
"15590","C","Mason","Plumlee","24","39","5200","OKC@POR","POR","OKC","","","",""
"9652","PG","Jameer","Nelson","19.4","34","5200","CHA@DEN","DEN","CHA","GTD","Hip","",""
"15904","SG","Rodney","Hood","21.2","34","5200","UTA@LAL","UTA","LAL","GTD","Ankle","",""
"9953","C","Ian","Mahinmi","22.1","34","5100","IND@HOU","IND","HOU","","","",""
"12334","SG","Avery","Bradley","22.5","31","5100","BOS@MEM","BOS","MEM","GTD","Hip","",""
"9538","SF","Trevor","Ariza","22.5","36","5100","IND@HOU","HOU","IND","","","",""
"12342","SF","Al-Farouq","Aminu","22.2","39","5000","OKC@POR","POR","OKC","","","",""
"63124","PG","Emmanuel","Mudiay","22.8","23","4900","CHA@DEN","DEN","CHA","GTD","Ankle","",""
"15843","PG","Trey","Burke","19","36","4900","UTA@LAL","UTA","LAL","","","",""
"15691","PF","Cody","Zeller","19.7","34","4900","CHA@DEN","CHA","DEN","","","",""
"9506","SG","J.R.","Smith","19.8","30","4900","CLE@PHI","CLE","PHI","","","",""
"9583","PG","Mario","Chalmers","19.4","29","4900","BOS@MEM","MEM","BOS","","","",""
"9657","SF","Matt","Barnes","19.6","36","4900","BOS@MEM","MEM","BOS","","","",""
"55059","PF","Clint","Capela","20.8","36","4900","IND@HOU","HOU","IND","","","",""
"15736","C","Jeff","Withey","14.3","28","4800","UTA@LAL","UTA","LAL","","","",""
"9451","PF","Marvin","Williams","21.9","36","4800","CHA@DEN","CHA","DEN","","","",""
"14516","C","Enes","Kanter","21.9","37","4800","OKC@POR","OKC","POR","","","",""
"9648","SF","Jeff","Green","20","38","4800","BOS@MEM","MEM","BOS","","","",""
"9862","C","Amir","Johnson","20","34","4700","BOS@MEM","BOS","MEM","","","",""
"23670","PG","Marcus","Smart","19.3","15","4700","BOS@MEM","BOS","MEM","","","",""
"9507","SG","Arron","Afflalo","20.9","30","4700","MIL@NY","NY","MIL","","","",""
"9752","C","Jordan","Hill","21","32","4600","IND@HOU","IND","HOU","","","",""
"42550","PF","Jabari","Parker","19","32","4600","MIL@NY","MIL","NY","","","",""
"15501","SG","Allen","Crabbe","16.8","39","4600","OKC@POR","POR","OKC","","","",""
"14501","PF","Tristan","Thompson","21","34","4600","CLE@PHI","CLE","PHI","","","",""
"22541","C","Kelly","Olynyk","18.9","35","4500","BOS@MEM","BOS","MEM","","","",""
"15757","PF","Terrence","Jones","18.4","31","4400","IND@HOU","HOU","IND","","","",""
"9873","C","Robin","Lopez","18.9","38","4400","MIL@NY","NY","MIL","","","",""
"9514","SG","Rodney","Stuckey","18.7","31","4400","IND@HOU","IND","HOU","","","",""
"55062","C","Nikola","Jokic","18.3","35","4400","CHA@DEN","DEN","CHA","","","",""
"20064","PG","Matthew","Dellavedova","19.2","33","4300","CLE@PHI","CLE","PHI","","","",""
"9810","PG","Jerryd","Bayless","20.8","24","4300","MIL@NY","MIL","NY","GTD","Ankle","",""
"12350","PF","Trevor","Booker","16.3","35","4300","UTA@LAL","UTA","LAL","","","",""
"20491","SF","Robert","Covington","21.3","30","4300","CLE@PHI","PHI","CLE","","","",""
"55057","C","Jusuf","Nurkic","20.6","4","4300","CHA@DEN","DEN","CHA","","","",""
"12474","PG","Patrick","Beverley","17.4","30","4300","IND@HOU","HOU","IND","","","",""
"9484","PG","Mo","Williams","18.9","25","4200","CLE@PHI","CLE","PHI","","","",""
"15559","SG","Jeremy","Lamb","20","35","4200","CHA@DEN","CHA","DEN","","","",""
"9574","SG","O.J.","Mayo","18.5","27","4200","MIL@NY","MIL","NY","","","",""
"20992","PF","Larry","Nance Jr.","14","33","4200","UTA@LAL","LAL","UTA","","","",""
"23169","C","Steven","Adams","17.4","37","4200","OKC@POR","OKC","POR","","","",""
"9712","PG","Jose","Calderon","17.6","38","4200","MIL@NY","NY","MIL","","","",""
"9725","SF","C.J.","Miles","20.6","31","4200","IND@HOU","IND","HOU","","","",""
"23831","PF","Jerami","Grant","19.5","39","4100","CLE@PHI","PHI","CLE","","","",""
"24544","SG","Gary","Harris","17.5","31","4100","CHA@DEN","DEN","CHA","","","",""
"14515","SG","Iman","Shumpert","15.8","12","4100","CLE@PHI","CLE","PHI","","","",""
"9615","SG","Courtney","Lee","17.2","37","4100","BOS@MEM","MEM","BOS","GTD","Side","",""
"9659","PF","Brandon","Bass","14.6","33","4100","UTA@LAL","LAL","UTA","GTD","Eye","",""
"9638","PF","David","Lee","15.4","29","4100","BOS@MEM","BOS","MEM","","","",""
"16220","SG","Dion","Waiters","16.8","37","4000","OKC@POR","OKC","POR","","","",""
"9458","SG","Tony","Allen","15.1","33","4000","BOS@MEM","MEM","BOS","","","",""
"9491","PF","J.J.","Hickson","16.3","18","4000","CHA@DEN","DEN","CHA","","","",""
"12365","PF","Ed","Davis","18.7","38","4000","OKC@POR","POR","OKC","","","",""
"9553","C","Roy","Hibbert","18.9","38","4000","UTA@LAL","LAL","UTA","","","",""
"14500","PF","Derrick","Williams","13","37","4000","MIL@NY","NY","MIL","","","",""
"15669","C","Meyers","Leonard","16.7","32","3900","OKC@POR","POR","OKC","","","",""
"16448","PF","Frank","Kaminsky","14.4","35","3900","CHA@DEN","CHA","DEN","","","",""
"15952","PF","John","Henson","16.3","33","3900","MIL@NY","MIL","NY","","","",""
"40209","C","Joffrey","Lauvergne","17.8","20","3900","CHA@DEN","DEN","CHA","","","",""
"19456","PG","Isaiah","Canaan","16.3","39","3800","CLE@PHI","PHI","CLE","","","",""
"9964","PG","Ty","Lawson","15.5","32","3800","IND@HOU","HOU","IND","O","Suspension","",""
"14519","PF","Donatas","Motiejunas","9","14","3800","IND@HOU","HOU","IND","O","Back","",""
"9935","C","Brandan","Wright","14.1","7","3700","BOS@MEM","MEM","BOS","O","Knee","",""
"18393","PG","T.J.","McConnell","18.9","39","3700","CLE@PHI","PHI","CLE","","","",""
"16859","SF","Lance","Thomas","12.4","38","3700","MIL@NY","NY","MIL","","","",""
"9539","PF","Carl","Landry","16.3","7","3700","CLE@PHI","PHI","CLE","","","",""
"9580","PF","Darrell","Arthur","15.2","34","3700","CHA@DEN","DEN","CHA","","","",""
"23801","SG","Nik","Stauskas","13.1","36","3700","CLE@PHI","PHI","CLE","","","",""
"58461","PF","Trey","Lyles","9.6","34","3700","UTA@LAL","UTA","LAL","","","",""
"66521","PG","Marcelo","Huertas","9","21","3700","UTA@LAL","LAL","UTA","","","",""
"17230","SG","Langston","Galloway","16.6","38","3700","MIL@NY","NY","MIL","","","",""
"16178","SF","Maurice","Harkless","11.7","39","3600","OKC@POR","POR","OKC","","","",""
"9955","SG","Marcus","Thornton","17.1","30","3600","IND@HOU","HOU","IND","","","",""
"20805","SG","Troy","Daniels","4.9","15","3600","CHA@DEN","CHA","DEN","","","",""
"17462","SG","Chris","Johnson","6.3","27","3600","UTA@LAL","UTA","LAL","","","",""
"9496","PG","Jason","Terry","10.1","30","3600","IND@HOU","HOU","IND","","","",""
"48567","PG","Cameron","Payne","8.9","21","3600","OKC@POR","OKC","POR","","","",""
"9529","SG","Anthony","Morrow","9.1","35","3600","OKC@POR","OKC","POR","","","",""
"14549","PF","Lavoy","Allen","14.3","35","3600","IND@HOU","IND","HOU","","","",""
"15951","SF","P.J.","Hairston","10.7","33","3600","CHA@DEN","CHA","DEN","","","",""
"40208","PG","Raul","Neto","11.4","35","3600","UTA@LAL","UTA","LAL","","","",""
"9700","C","Spencer","Hawes","12.9","30","3600","CHA@DEN","CHA","DEN","","","",""
"15782","PG","Russ","Smith","3.7","15","3500","BOS@MEM","MEM","BOS","","","",""
"59318","SF","Joe","Ingles","8.1","35","3500","UTA@LAL","UTA","LAL","","","",""
"15792","C","Johnny","O'Bryant","9","34","3500","MIL@NY","MIL","NY","","","",""
"9785","SF","James","Jones","6.2","30","3500","CLE@PHI","CLE","PHI","","","",""
"20907","C","Shayne","Whittington","3.1","2","3500","IND@HOU","IND","HOU","","","",""
"9737","SG","Nick","Young","11.7","32","3500","UTA@LAL","LAL","UTA","","","",""
"9734","SF","Mike","Miller","5.1","28","3500","CHA@DEN","DEN","CHA","","","",""
"9733","SG","Randy","Foye","12.1","37","3500","CHA@DEN","DEN","CHA","","","",""
"16363","SG","Joe","Harris","1.7","5","3500","CLE@PHI","CLE","PHI","O","Foot","",""
"16378","SG","Erick","Green","0.9","3","3500","CHA@DEN","DEN","CHA","","","",""
"58253","PF","Myles","Turner","12.3","14","3500","IND@HOU","IND","HOU","","","",""
"9895","SF","Steve","Novak","2.9","5","3500","OKC@POR","OKC","POR","","","",""
"17491","SF","James","Ennis","4.7","6","3500","BOS@MEM","MEM","BOS","","","",""
"23447","PF","Richaun","Holmes","11.5","28","3500","CLE@PHI","PHI","CLE","","","",""
"15631","SF","Hollis","Thompson","14.9","37","3500","CLE@PHI","PHI","CLE","","","",""
"16188","SF","Anthony","Brown","6.3","13","3500","UTA@LAL","LAL","UTA","","","",""
"58661","SG","Rashad","Vaughn","4.3","30","3500","MIL@NY","MIL","NY","","","",""
"16183","SF","Jakarr","Sampson","10.5","38","3500","CLE@PHI","PHI","CLE","","","",""
"16202","PF","Rakeem","Christmas","0","24","3500","IND@HOU","IND","HOU","","","",""
"9962","PF","Jonas","Jerebko","7.8","36","3500","BOS@MEM","BOS","MEM","","","",""
"58150","PF","Cliff","Alexander","3.2","7","3500","OKC@POR","POR","OKC","","","",""
"9942","SF","Chase","Budinger","9.9","33","3500","IND@HOU","IND","HOU","","","",""
"9951","SG","Gerald","Henderson","11","30","3500","OKC@POR","POR","OKC","","","",""
"9466","PG","D.J.","Augustin","8.7","31","3500","OKC@POR","OKC","POR","","","",""
"18702","C","Robert","Sacre","9.2","12","3500","UTA@LAL","LAL","UTA","","","",""
"9490","C","Anderson","Varejao","6.2","24","3500","CLE@PHI","CLE","PHI","","","",""
"17332","C","Tarik","Black","9.6","9","3500","UTA@LAL","LAL","UTA","","","",""
"15548","SG","Andre","Roberson","12.5","36","3500","OKC@POR","OKC","POR","","","",""
"15532","SF","K.J.","McDaniels","3.1","11","3500","IND@HOU","HOU","IND","","","",""
"12353","C","Tibor","Pleiss","4.9","8","3500","UTA@LAL","UTA","LAL","","","",""
"23098","SF","Kostas","Papanikolaou","5.9","26","3500","CHA@DEN","DEN","CHA","","","",""
"41063","PF","Jordan","Mickey","4.7","3","3500","BOS@MEM","BOS","MEM","","","",""
"16059","SG","Jared","Cunningham","5.8","28","3500","CLE@PHI","CLE","PHI","","","",""
"12360","SG","Elliot","Williams","2","1","3500","BOS@MEM","MEM","BOS","","","",""
"14532","SF","Kyle","Singler","4.9","27","3500","OKC@POR","OKC","POR","","","",""
"9567","SG","Sasha","Vujacic","7.8","23","3500","MIL@NY","NY","MIL","","","",""
"9563","C","Chris","Kaman","6.7","4","3500","OKC@POR","POR","OKC","","","",""
"12335","PF","Kevin","Seraphin","9.7","24","3500","MIL@NY","NY","MIL","","","",""
"9551","PF","Tyler","Hansbrough","5.5","19","3500","CHA@DEN","CHA","DEN","","","",""
"15591","C","Miles","Plumlee","6.4","22","3500","MIL@NY","MIL","NY","GTD","Knee","",""
"16071","PG","Tim","Frazier","5.2","25","3500","OKC@POR","POR","OKC","","","",""
"17384","C","Kyle","O'Quinn","13","30","3500","MIL@NY","NY","MIL","","","",""
"15587","SF","Ryan","Kelly","11.6","11","3500","UTA@LAL","LAL","UTA","","","",""
"9540","C","Chuck","Hayes","6.8","2","3500","IND@HOU","HOU","IND","","","",""
"12828","SF","Elijah","Millsap","5.9","20","3500","UTA@LAL","UTA","LAL","","","",""
"63477","SF","Luis","Montero","2.1","7","3500","OKC@POR","POR","OKC","","","",""
"9568","SF","Metta","World Peace","11.3","18","3500","UTA@LAL","LAL","UTA","","","",""
"15417","SG","Solomon","Hill","7.3","18","3500","IND@HOU","IND","HOU","","","",""
"42671","SF","James","Young","3.9","16","3500","BOS@MEM","BOS","MEM","","","",""
"18828","SG","Joseph","Young","3.8","12","3500","IND@HOU","IND","HOU","","","",""
"23799","PF","Mitch","McGary","2.3","9","3500","OKC@POR","OKC","POR","","","",""
"42664","PG","Aaron","Harrison","2.3","6","3500","CHA@DEN","CHA","DEN","","","",""
"42661","PF","Noah","Vonleh","9.2","39","3500","OKC@POR","POR","OKC","","","",""
"23800","SF","Glenn","Robinson III","6.6","21","3500","IND@HOU","IND","HOU","","","",""
"23776","PF","Montrezl","Harrell","6.2","20","3500","IND@HOU","HOU","IND","","","",""
"15405","PF","JaMychal","Green","12","38","3500","BOS@MEM","MEM","BOS","","","",""
"9606","SF","Corey","Brewer","13.3","37","3500","IND@HOU","HOU","IND","","","",""
"42677","PG","Terry","Rozier","3.2","16","3500","BOS@MEM","BOS","MEM","","","",""
"9611","PF","Ryan","Hollins","4","5","3500","BOS@MEM","MEM","BOS","","","",""
"9649","PF","Nick","Collison","7.5","33","3500","OKC@POR","OKC","POR","","","",""
"9654","SF","Vince","Carter","7.9","20","3500","BOS@MEM","MEM","BOS","","","",""
"15925","PG","Phil (Flip)","Pressey","11.2","14","3500","CLE@PHI","PHI","CLE","","","",""
"23220","SF","Chris","Copeland","3.5","19","3500","MIL@NY","MIL","NY","","","",""
"40819","PF","Jarell","Martin","1","2","3500","BOS@MEM","MEM","BOS","","","",""
"23757","PG","Brian","Roberts","6.1","19","3500","CHA@DEN","CHA","DEN","","","",""
"15961","C","Tyler","Zeller","7.3","24","3500","BOS@MEM","BOS","MEM","","","",""
"55061","SF","Damien","Inglis","2.9","7","3500","MIL@NY","MIL","NY","","","",""
"15954","PG","Kendall","Marshall","9","10","3500","CLE@PHI","PHI","CLE","","","",""
"23248","SG","RJ","Hunter","6.7","21","3500","BOS@MEM","BOS","MEM","","","",""
"9668","PF","Elton","Brand","0","0","3500","CLE@PHI","PHI","CLE","","","",""
"42202","PF","Christian","Wood","8","14","3500","CLE@PHI","PHI","CLE","","","",""
"23715","SG","Jordan","Adams","9","2","3500","BOS@MEM","MEM","BOS","O","Knee","",""
"9679","PF","Louis","Amundson","7.1","13","3500","MIL@NY","NY","MIL","","","",""
"15993","SG","Pat","Connaughton","1.5","13","3500","OKC@POR","POR","OKC","","","",""
"12424","C","Timofey","Mozgov","13.3","31","3500","CLE@PHI","CLE","PHI","","","",""
"15996","PG","Jerian","Grant","10.2","35","3500","MIL@NY","NY","MIL","","","",""
"24244","SF","Cleanthony","Early","1.4","10","3500","MIL@NY","NY","MIL","O","Knee","",""
"42689","PG","Tyler","Ennis","6.5","15","3500","MIL@NY","MIL","NY","","","",""
"23282","SF","Sam","Dekker","1.1","3","3500","IND@HOU","HOU","IND","O","Back","",""
"66520","C","Sasha","Kaun","3","8","3500","CLE@PHI","CLE","PHI","","","",""
"9706","SF","Richard","Jefferson","10.3","33","3500","CLE@PHI","CLE","PHI","","","",""
